team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Anaheim Ducks,2014-01-03,2,5,2,0.0,100.0,37.0,18.0,53.9,Edmonton Oilers,vs,1.6,1.8,1.55,3.6,3.6,2.6,2.2,6.659999999999994,88.0,34.0,24.8,46.72
Anaheim Ducks,2014-01-05,2,4,3,33.3,33.3,49.0,20.0,50.7,Vancouver Canucks,vs,1.6,1.8,1.65,3.6,3.6,2.4,2.2,6.659999999999994,88.0,35.2,24.2,46.2
Anaheim Ducks,2014-01-07,2,5,2,100.0,100.0,20.0,32.0,59.3,Boston Bruins,vs,1.6,1.8,1.7,3.8,3.8,2.6,2.4,13.319999999999993,78.66,39.2,24.4,49.58
Anaheim Ducks,2014-01-09,2,4,3,25.0,100.0,28.0,26.0,46.4,Nashville Predators,@,1.6,1.8,1.7,4.2,4.0,2.6,2.4,33.31999999999999,78.66,35.0,25.8,50.4
Anaheim Ducks,2014-01-11,2,5,3,33.3,83.3,30.0,31.0,46.2,Phoenix Coyotes,@,2.0,1.8,1.7,4.8,3.9,2.6,2.5,38.31999999999999,78.66,34.4,26.4,52.379999999999995
Anaheim Ducks,2014-01-12,2,1,0,0.0,100.0,23.0,22.0,52.6,Detroit Red Wings,vs,2.0,1.8,1.8,4.6,4.1,2.6,2.6,38.31999999999999,83.32,32.8,25.4,51.3
Anaheim Ducks,2014-01-15,2,9,1,54.6,66.7,44.0,32.0,49.3,Vancouver Canucks,vs,2.0,1.8,1.8,3.8,3.7,2.2,2.3,38.31999999999999,83.32,30.0,26.2,51.04
Anaheim Ducks,2014-01-17,0,2,4,0.0,100.0,21.0,35.0,44.4,Chicago Blackhawks,@,2.0,1.8,1.85,4.8,4.3,1.8,2.2,42.58,90.0,29.0,28.6,50.760000000000005
Anaheim Ducks,2014-01-18,2,3,2,33.3,75.0,21.0,36.0,45.3,St. Louis Blues,@,1.6,1.6,1.8,4.2,4.2,2.2,2.4,22.579999999999995,90.0,29.2,29.2,47.779999999999994
Anaheim Ducks,2014-01-21,0,2,3,25.0,100.0,42.0,21.0,59.7,Winnipeg Jets,vs,1.6,1.8,1.8,4.0,4.4,2.0,2.3,24.23999999999999,85.0,27.8,31.2,47.56
Anaheim Ducks,2014-01-23,2,2,1,20.0,100.0,21.0,31.0,41.5,Los Angeles Kings,vs,1.2,1.6,1.7,3.4,4.0,2.0,2.3,22.579999999999995,88.34,30.2,29.2,50.260000000000005
Anaheim Ducks,2014-01-25,2,3,0,0.0,100.0,21.0,36.0,45.6,Los Angeles Kings,@,1.2,1.6,1.7,3.6,3.7,2.2,2.2,26.579999999999995,88.34,29.8,31.0,48.04
Anaheim Ducks,2014-01-28,0,2,4,33.3,80.0,33.0,33.0,55.2,Minnesota Wild,vs,1.2,1.6,1.7,2.4,3.6,2.0,1.9,15.659999999999997,95.0,25.2,31.8,47.3
Anaheim Ducks,2014-01-30,2,5,3,0.0,75.0,28.0,30.0,53.6,Philadelphia Flyers,vs,1.2,1.4,1.6,2.4,3.3,2.0,2.1,22.319999999999993,91.0,27.6,31.4,49.46
Anaheim Ducks,2014-02-01,0,0,2,0.0,100.0,26.0,27.0,47.2,Dallas Stars,vs,1.2,1.4,1.6,2.8,3.4,2.2,2.1,15.659999999999991,91.0,29.0,30.2,51.120000000000005
Anaheim Ducks,2014-02-03,0,2,4,0.0,60.0,36.0,33.0,49.2,Columbus Blue Jackets,vs,1.2,1.2,1.5,2.4,2.9,2.0,2.0,10.659999999999993,91.0,25.8,31.4,48.620000000000005
Anaheim Ducks,2014-02-05,0,0,2,0.0,100.0,29.0,25.0,45.8,Chicago Blackhawks,vs,0.8,1.0,1.4,2.4,3.0,2.6,2.4,6.659999999999994,83.0,28.8,31.8,50.160000000000004
Anaheim Ducks,2014-02-08,2,5,2,33.3,66.7,24.0,38.0,42.3,Nashville Predators,@,0.4,0.8,1.3,1.8,2.1,3.0,2.5,6.659999999999994,83.0,30.4,29.6,50.2
Anaheim Ducks,2014-02-28,2,1,0,0.0,100.0,19.0,18.0,57.1,St. Louis Blues,vs,0.8,1.0,1.3,2.4,2.4,2.6,2.3,6.659999999999994,80.34,28.6,30.6,47.620000000000005
Anaheim Ducks,2014-03-02,2,5,3,0.0,100.0,34.0,52.0,45.6,Carolina Hurricanes,vs,0.8,1.0,1.4,1.6,2.2,2.0,2.1,6.659999999999994,85.34,26.8,28.2,48.32
Anaheim Ducks,2014-03-05,1,3,3,16.7,100.0,42.0,31.0,49.3,Montréal Canadiens,vs,1.2,1.2,1.4,2.6,2.5,2.2,2.1,6.659999999999994,85.34,28.4,33.2,48.0
Anaheim Ducks,2014-03-07,1,2,2,0.0,66.7,31.0,17.0,47.5,Pittsburgh Penguins,vs,1.4,1.1,1.35,2.8,2.6,2.0,2.3,9.999999999999995,93.34,29.6,32.8,48.02
Anaheim Ducks,2014-03-10,0,1,3,0.0,50.0,44.0,23.0,45.7,Toronto Maple Leafs,vs,1.6,1.0,1.3,3.2,2.5,2.0,2.5,9.999999999999995,86.68,30.0,31.2,48.36
Anaheim Ducks,2014-03-12,0,2,7,0.0,75.0,22.0,25.0,54.1,Calgary Flames,@,1.2,1.0,1.2,2.4,2.4,2.2,2.4,3.339999999999994,83.34,34.0,28.2,49.04
Anaheim Ducks,2014-03-14,2,6,4,0.0,60.0,33.0,38.0,51.4,Colorado Avalanche,@,0.8,0.8,1.1,2.6,2.1,3.6,2.8,3.339999999999994,78.34,34.6,29.6,48.44
Anaheim Ducks,2014-03-15,2,2,1,0.0,66.7,20.0,38.0,46.7,Los Angeles Kings,@,0.8,1.0,1.1,2.8,2.7,3.8,3.0,3.339999999999994,70.34,34.4,26.8,49.6
Anaheim Ducks,2014-03-18,0,2,3,0.0,33.3,45.0,30.0,51.4,Washington Capitals,vs,1.0,1.2,1.1,2.6,2.7,3.4,2.7,0.0,63.67999999999999,30.0,28.2,49.08
Anaheim Ducks,2014-03-20,0,2,3,50.0,66.7,18.0,28.0,49.3,San Jose Sharks,@,0.8,1.2,1.0,2.6,2.9,3.6,2.8,0.0,57.0,32.8,30.8,49.86
Anaheim Ducks,2014-03-23,2,6,2,33.3,100.0,40.0,30.0,56.5,Florida Panthers,vs,0.8,1.0,1.0,2.8,2.6,3.6,2.9,9.999999999999995,60.339999999999996,27.6,31.8,50.58
Anaheim Ducks,2014-03-26,2,3,2,50.0,100.0,34.0,34.0,40.6,Calgary Flames,@,1.2,1.0,1.0,3.6,3.1,2.6,3.1,16.659999999999993,65.34,31.2,32.8,51.06
Anaheim Ducks,2014-03-28,1,3,4,0.0,100.0,51.0,23.0,45.8,Edmonton Oilers,@,1.2,1.0,1.1,3.0,2.9,2.2,3.0,26.65999999999999,73.34,31.4,32.0,48.9
Anaheim Ducks,2014-03-29,2,5,1,20.0,100.0,21.0,32.0,49.3,Vancouver Canucks,@,1.0,1.0,1.05,3.2,2.9,2.8,3.1,26.65999999999999,80.0,37.6,29.0,48.720000000000006
Anaheim Ducks,2014-03-31,2,5,4,100.0,66.7,36.0,37.0,57.3,Winnipeg Jets,vs,1.4,1.1,1.05,3.8,3.2,2.4,3.0,30.65999999999999,93.34,32.8,29.4,48.3
Anaheim Ducks,2014-04-02,2,3,2,0.0,66.7,26.0,32.0,56.5,Edmonton Oilers,vs,1.8,1.3,1.15,4.4,3.6,2.6,3.1,40.65999999999999,93.34,36.4,31.2,49.9
Anaheim Ducks,2014-04-04,0,2,5,0.0,100.0,29.0,24.0,46.6,Nashville Predators,vs,1.8,1.5,1.15,3.8,3.7,2.6,2.6,33.999999999999986,86.68,33.6,31.6,49.9
Anaheim Ducks,2014-04-06,0,2,4,20.0,66.7,36.0,28.0,44.9,Edmonton Oilers,@,1.4,1.3,1.15,3.6,3.3,3.2,2.7,23.999999999999993,86.68,32.6,29.6,51.1
Anaheim Ducks,2014-04-07,2,3,0,0.0,100.0,23.0,18.0,45.1,Vancouver Canucks,@,1.2,1.1,1.15,3.4,3.3,3.2,3.0,27.999999999999993,80.02000000000001,29.6,30.6,50.919999999999995
Anaheim Ducks,2014-04-09,2,5,2,0.0,100.0,30.0,38.0,50.8,San Jose Sharks,vs,1.2,1.3,1.25,3.0,3.4,3.0,2.7,23.999999999999993,80.02000000000001,30.0,27.8,50.08
Anaheim Ducks,2014-04-12,2,3,3,0.0,100.0,24.0,30.0,54.7,Los Angeles Kings,@,1.2,1.5,1.25,3.0,3.7,2.6,2.6,3.9999999999999942,86.67999999999999,28.8,28.0,48.78
Anaheim Ducks,2014-04-13,2,3,2,0.0,100.0,36.0,31.0,51.6,Colorado Avalanche,vs,1.2,1.5,1.25,3.0,3.4,2.8,2.7,3.9999999999999942,93.34,28.4,27.6,48.42
Anaheim Ducks,2014-10-09,0,4,6,50.0,75.0,29.0,39.0,47.2,Pittsburgh Penguins,@,1.6,1.5,1.25,3.2,3.4,2.2,2.7,3.9999999999999942,93.34,29.8,29.0,49.42
Anaheim Ducks,2014-10-11,2,3,2,0.0,100.0,26.0,29.0,54.9,Detroit Red Wings,@,1.6,1.4,1.2,3.6,3.5,2.6,2.9,9.999999999999995,95.0,28.4,31.2,49.879999999999995
Anaheim Ducks,2014-10-13,2,5,1,16.7,100.0,44.0,12.0,68.2,Buffalo Sabres,@,1.6,1.4,1.25,3.6,3.3,3.0,3.0,9.999999999999995,95.0,29.0,33.4,51.839999999999996
Anaheim Ducks,2014-10-14,2,3,3,0.0,50.0,28.0,42.0,50.0,Philadelphia Flyers,@,1.6,1.4,1.35,3.6,3.3,2.8,2.7,13.339999999999995,95.0,31.8,28.2,55.32000000000001
Anaheim Ducks,2014-10-17,2,2,1,0.0,100.0,26.0,28.0,43.8,Minnesota Wild,vs,1.6,1.4,1.45,3.6,3.3,2.8,2.8,13.339999999999995,85.0,32.6,30.6,54.379999999999995
Anaheim Ducks,2014-10-19,2,3,0,66.7,100.0,25.0,28.0,62.3,St. Louis Blues,vs,1.6,1.6,1.45,3.4,3.3,2.6,2.4,13.339999999999995,85.0,30.6,30.0,52.82000000000001
Anaheim Ducks,2014-10-22,2,4,1,0.0,100.0,34.0,23.0,63.2,Buffalo Sabres,vs,2.0,1.8,1.45,3.2,3.4,1.4,2.0,16.679999999999996,90.0,29.8,27.8,55.84000000000001
Anaheim Ducks,2014-10-24,2,4,1,50.0,75.0,34.0,17.0,61.2,Columbus Blue Jackets,vs,2.0,1.8,1.55,3.4,3.5,1.2,2.1,16.679999999999996,90.0,31.4,26.6,57.5
Anaheim Ducks,2014-10-26,0,1,4,20.0,60.0,34.0,37.0,54.8,San Jose Sharks,vs,2.0,1.8,1.65,3.2,3.4,1.2,2.0,23.339999999999996,85.0,29.4,27.6,56.1
Anaheim Ducks,2014-10-28,2,1,0,0.0,100.0,25.0,38.0,39.3,Chicago Blackhawks,@,1.6,1.6,1.55,2.8,3.2,1.4,2.1,27.339999999999996,87.0,30.6,26.6,57.06
Anaheim Ducks,2014-10-30,0,0,2,0.0,100.0,24.0,29.0,40.7,St. Louis Blues,@,1.6,1.6,1.55,2.6,3.0,1.2,1.9,27.339999999999996,87.0,30.4,28.6,56.15999999999999
Anaheim Ducks,2014-10-31,2,2,1,0.0,100.0,24.0,22.0,56.3,Dallas Stars,@,1.2,1.6,1.5,2.0,2.6,1.6,1.5,13.999999999999995,87.0,30.2,28.8,51.839999999999996
Anaheim Ducks,2014-11-02,2,3,2,0.0,100.0,33.0,18.0,45.6,Colorado Avalanche,@,1.2,1.6,1.5,1.6,2.5,1.6,1.4,13.999999999999995,87.0,28.2,28.6,50.46
Anaheim Ducks,2014-11-05,1,2,3,50.0,33.3,34.0,36.0,54.8,New York Islanders,vs,1.2,1.6,1.5,1.4,2.3,1.8,1.5,3.9999999999999942,92.0,28.0,28.8,47.339999999999996
Anaheim Ducks,2014-11-07,1,2,2,25.0,100.0,39.0,25.0,46.0,Arizona Coyotes,vs,1.4,1.5,1.45,1.6,2.2,1.6,1.5,9.999999999999995,86.66,28.0,28.6,47.339999999999996
Anaheim Ducks,2014-11-09,1,1,1,100.0,100.0,29.0,35.0,50.7,Vancouver Canucks,vs,1.2,1.4,1.5,1.8,2.2,2.0,1.6,14.999999999999995,86.66,30.8,26.0,48.68
Anaheim Ducks,2014-11-12,2,5,5,0.0,100.0,49.0,26.0,53.9,Los Angeles Kings,vs,1.4,1.3,1.55,2.0,2.0,1.8,1.7,34.99999999999999,86.66,31.8,27.2,50.67999999999999
Anaheim Ducks,2014-11-15,1,2,3,0.0,33.3,29.0,37.0,48.5,Los Angeles Kings,@,1.4,1.3,1.55,2.6,2.1,2.6,2.1,34.99999999999999,86.66,36.8,28.0,50.2
Anaheim Ducks,2014-11-16,0,2,6,0.0,0.0,35.0,29.0,58.3,Florida Panthers,vs,1.2,1.2,1.5,2.4,1.9,2.8,2.3,34.99999999999999,73.32000000000001,36.0,31.8,50.78
Anaheim Ducks,2014-11-18,1,3,3,66.7,100.0,27.0,19.0,56.5,Calgary Flames,@,1.0,1.2,1.4,2.4,2.0,3.4,2.5,24.999999999999993,66.66,36.2,30.4,51.48
Anaheim Ducks,2014-11-20,2,3,3,0.0,100.0,26.0,28.0,46.3,Vancouver Canucks,@,1.0,1.1,1.35,2.6,2.2,3.6,2.8,33.339999999999996,66.66,33.8,29.2,53.58
Anaheim Ducks,2014-11-23,2,2,1,0.0,100.0,30.0,27.0,40.7,Arizona Coyotes,vs,1.2,1.3,1.45,3.0,2.5,4.0,2.9,13.339999999999995,66.66,33.2,27.8,52.7
Anaheim Ducks,2014-11-25,2,3,2,20.0,100.0,29.0,34.0,56.1,Calgary Flames,vs,1.2,1.3,1.45,2.4,2.5,3.2,2.9,13.339999999999995,66.66,29.4,28.0,50.06
Anaheim Ducks,2014-11-28,0,1,4,0.0,100.0,24.0,38.0,54.0,Chicago Blackhawks,vs,1.4,1.3,1.45,2.6,2.5,3.0,2.9,17.339999999999996,80.0,29.4,27.4,51.58
Anaheim Ducks,2014-11-29,0,4,6,0.0,60.0,34.0,35.0,42.9,San Jose Sharks,@,1.4,1.2,1.35,2.4,2.4,2.6,3.0,17.339999999999996,100.0,27.2,29.2,50.72
Anaheim Ducks,2014-12-01,2,3,2,0.0,100.0,28.0,34.0,47.4,Boston Bruins,vs,1.2,1.1,1.25,2.6,2.6,3.2,3.4,3.9999999999999942,92.0,28.6,32.4,48.0
Anaheim Ducks,2014-12-03,2,4,4,20.0,50.0,33.0,35.0,54.6,Philadelphia Flyers,vs,1.2,1.2,1.25,2.6,2.8,3.0,3.5,3.9999999999999942,92.0,29.0,33.6,48.22
Anaheim Ducks,2014-12-05,2,5,4,0.0,50.0,21.0,25.0,40.6,Minnesota Wild,@,1.2,1.2,1.25,3.0,2.7,3.6,3.4,7.999999999999995,82.0,29.6,35.2,51.0
Anaheim Ducks,2014-12-07,2,4,3,33.3,66.7,25.0,30.0,50.8,Winnipeg Jets,@,1.2,1.3,1.25,3.4,3.0,4.0,3.5,3.9999999999999942,72.0,28.0,33.4,47.9
Anaheim Ducks,2014-12-10,2,2,1,25.0,100.0,34.0,22.0,67.2,Edmonton Oilers,vs,1.6,1.5,1.35,4.0,3.2,3.8,3.2,10.659999999999993,65.34,28.2,31.8,47.26
Anaheim Ducks,2014-12-12,2,4,2,50.0,75.0,20.0,23.0,50.8,Edmonton Oilers,@,2.0,1.6,1.35,3.6,3.1,2.8,3.0,15.659999999999993,73.34,28.2,29.2,52.120000000000005
Anaheim Ducks,2014-12-13,2,4,1,20.0,75.0,31.0,28.0,55.0,Winnipeg Jets,@,2.0,1.6,1.45,3.8,3.2,2.8,2.9,25.65999999999999,68.34,26.6,27.0,52.8
Anaheim Ducks,2014-12-16,0,2,6,0.0,66.7,42.0,27.0,47.1,Toronto Maple Leafs,@,2.0,1.6,1.45,3.8,3.4,2.2,2.9,25.65999999999999,73.34,26.2,25.6,52.879999999999995
Anaheim Ducks,2014-12-18,2,2,1,0.0,66.7,23.0,24.0,46.1,Montréal Canadiens,@,1.6,1.4,1.35,3.2,3.3,2.6,3.3,25.65999999999999,76.68,30.4,26.0,54.17999999999999
Anaheim Ducks,2014-12-19,0,2,6,0.0,50.0,34.0,31.0,53.7,Ottawa Senators,@,1.6,1.6,1.4,2.8,3.4,2.2,3.0,18.999999999999993,76.67999999999999,30.0,24.8,53.24000000000001
Anaheim Ducks,2014-12-22,2,3,2,0.0,50.0,32.0,32.0,50.0,San Jose Sharks,vs,1.2,1.6,1.35,2.8,3.2,3.2,3.0,13.999999999999995,66.67999999999999,30.0,26.6,50.54
Anaheim Ducks,2014-12-27,1,1,1,0.0,100.0,36.0,29.0,37.7,Arizona Coyotes,@,1.2,1.6,1.4,2.6,3.2,3.2,3.0,3.9999999999999942,61.67999999999999,32.4,28.4,50.379999999999995
Anaheim Ducks,2014-12-28,2,2,1,0.0,100.0,31.0,14.0,57.4,Vancouver Canucks,vs,1.0,1.5,1.35,2.0,2.9,3.2,2.7,0.0,66.67999999999999,33.4,28.6,46.92
Anaheim Ducks,2014-12-31,0,0,3,0.0,87.5,28.0,27.0,64.4,San Jose Sharks,vs,1.4,1.5,1.4,2.0,2.6,2.2,2.4,0.0,73.34,31.2,26.0,48.980000000000004
Anaheim Ducks,2015-01-02,2,4,3,20.0,80.0,33.0,42.0,36.5,St. Louis Blues,vs,1.0,1.3,1.4,1.6,2.2,2.6,2.4,0.0,77.5,32.2,26.6,52.64000000000001
Anaheim Ducks,2015-01-04,2,3,3,0.0,50.0,33.0,30.0,56.1,Nashville Predators,vs,1.4,1.3,1.45,2.0,2.4,2.0,2.6,3.9999999999999942,83.5,32.0,28.8,49.2
Anaheim Ducks,2015-01-07,0,1,4,33.3,100.0,25.0,30.0,59.0,New York Rangers,vs,1.4,1.3,1.45,2.0,2.3,2.2,2.7,3.9999999999999942,83.5,32.2,28.4,50.42
Anaheim Ducks,2015-01-11,2,4,4,40.0,100.0,43.0,32.0,57.3,Winnipeg Jets,vs,1.2,1.1,1.35,2.0,2.0,2.8,3.0,10.659999999999993,83.5,30.0,28.6,54.68000000000001
Anaheim Ducks,2015-01-14,2,4,0,50.0,100.0,25.0,28.0,42.9,Toronto Maple Leafs,vs,1.2,1.3,1.35,2.4,2.2,3.4,2.8,18.659999999999993,83.5,32.4,32.2,54.660000000000004
Anaheim Ducks,2015-01-16,2,5,1,33.3,50.0,40.0,15.0,55.6,New Jersey Devils,vs,1.6,1.3,1.45,3.2,2.4,2.8,2.7,28.65999999999999,86.0,31.8,32.4,50.36
Anaheim Ducks,2015-01-17,2,2,2,50.0,66.7,31.0,28.0,51.3,Los Angeles Kings,@,1.6,1.5,1.55,3.4,2.7,2.4,2.2,31.319999999999993,80.0,33.2,27.0,54.17999999999999
Anaheim Ducks,2015-01-21,2,6,3,0.0,100.0,27.0,33.0,45.0,Calgary Flames,vs,1.6,1.5,1.55,3.2,2.6,2.2,2.2,41.31999999999999,83.34,32.8,26.6,53.220000000000006
Anaheim Ducks,2015-01-27,2,4,0,33.3,100.0,24.0,17.0,50.9,Vancouver Canucks,@,2.0,1.6,1.55,4.2,3.1,2.0,2.4,34.65999999999999,83.34,33.2,27.2,50.42
Anaheim Ducks,2015-01-29,0,3,6,0.0,80.0,28.0,33.0,44.0,San Jose Sharks,@,2.0,1.6,1.55,4.2,3.3,1.2,2.3,33.31999999999999,83.34,29.4,24.2,49.14
Anaheim Ducks,2015-01-30,0,1,4,33.3,100.0,22.0,33.0,53.9,Chicago Blackhawks,vs,1.6,1.6,1.45,4.0,3.6,2.4,2.6,23.319999999999993,79.34,30.0,25.2,49.36
Anaheim Ducks,2015-02-03,2,5,4,25.0,100.0,31.0,32.0,53.9,Carolina Hurricanes,vs,1.2,1.4,1.35,3.2,3.3,3.0,2.7,23.319999999999993,89.34,26.4,28.8,49.019999999999996
Anaheim Ducks,2015-02-05,2,5,2,0.0,75.0,26.0,46.0,47.1,Nashville Predators,@,1.2,1.4,1.35,3.8,3.5,3.4,2.8,18.319999999999993,96.0,26.4,29.6,49.54
Anaheim Ducks,2015-02-06,1,2,2,50.0,100.0,25.0,34.0,46.9,Washington Capitals,@,1.2,1.6,1.35,3.6,3.9,3.2,2.6,18.319999999999993,91.0,26.2,32.2,49.96
Anaheim Ducks,2015-02-08,0,3,5,20.0,100.0,28.0,23.0,49.2,Tampa Bay Lightning,@,1.0,1.5,1.4,3.2,3.7,3.6,2.4,21.659999999999993,91.0,26.4,35.6,49.160000000000004
Anaheim Ducks,2015-02-10,0,2,6,33.3,62.5,33.0,26.0,61.9,Florida Panthers,@,1.0,1.3,1.3,3.2,3.6,3.4,2.9,25.65999999999999,95.0,26.4,33.6,50.2
Anaheim Ducks,2015-02-12,2,2,1,0.0,66.7,17.0,36.0,42.6,Carolina Hurricanes,@,1.0,1.1,1.3,3.4,3.3,3.8,3.4,25.65999999999999,87.5,28.6,32.2,51.8
Anaheim Ducks,2015-02-15,0,3,5,0.0,80.0,33.0,28.0,44.6,Washington Capitals,vs,1.0,1.1,1.3,2.8,3.3,3.2,3.3,20.659999999999993,80.84,25.8,33.0,49.540000000000006
Anaheim Ducks,2015-02-18,0,1,4,0.0,100.0,25.0,32.0,52.4,Tampa Bay Lightning,vs,0.6,0.9,1.25,2.4,3.0,3.8,3.5,20.659999999999993,81.84,27.2,29.4,49.04
Anaheim Ducks,2015-02-20,2,6,3,0.0,80.0,38.0,28.0,47.6,Calgary Flames,@,0.4,0.7,1.15,2.2,2.7,4.2,3.9,10.659999999999993,81.84,27.2,29.0,50.14
Anaheim Ducks,2015-02-21,2,2,1,100.0,100.0,21.0,27.0,45.8,Edmonton Oilers,@,0.8,0.9,1.25,2.8,3.0,3.8,3.6,6.659999999999994,77.84,29.2,30.0,49.82
Anaheim Ducks,2015-02-23,2,3,3,0.0,80.0,25.0,38.0,48.0,Detroit Red Wings,vs,1.2,1.1,1.25,2.8,3.1,2.8,3.3,19.999999999999993,85.34,26.8,30.2,46.6
Anaheim Ducks,2015-02-25,0,0,3,0.0,100.0,25.0,34.0,65.0,Ottawa Senators,vs,1.2,1.1,1.25,3.0,2.9,3.2,3.2,19.999999999999993,88.0,28.4,30.6,47.68
Anaheim Ducks,2015-02-27,2,4,2,0.0,100.0,32.0,22.0,57.8,Los Angeles Kings,vs,1.2,0.9,1.25,2.4,2.4,2.8,3.3,19.999999999999993,92.0,26.8,31.8,51.760000000000005
Anaheim Ducks,2015-03-01,2,3,1,0.0,66.7,22.0,40.0,51.5,Dallas Stars,@,1.6,1.0,1.25,3.0,2.6,2.4,3.3,19.999999999999993,92.0,28.2,29.8,52.839999999999996
Anaheim Ducks,2015-03-03,2,4,1,20.0,100.0,35.0,30.0,45.8,Arizona Coyotes,@,1.6,1.2,1.25,2.4,2.6,2.0,2.9,19.999999999999993,89.34,25.0,32.2,53.620000000000005
Anaheim Ducks,2015-03-04,2,3,1,0.0,66.7,33.0,38.0,54.0,Montréal Canadiens,vs,1.6,1.4,1.25,2.8,2.8,2.0,2.4,3.9999999999999942,89.34,27.8,32.8,53.620000000000005
Anaheim Ducks,2015-03-06,0,2,5,0.0,100.0,29.0,21.0,54.4,Pittsburgh Penguins,vs,1.6,1.4,1.25,2.8,2.9,1.6,2.4,3.9999999999999942,86.67999999999999,29.4,32.8,54.82000000000001
Anaheim Ducks,2015-03-09,0,1,2,0.0,100.0,30.0,16.0,58.0,Vancouver Canucks,@,1.6,1.4,1.15,3.2,2.8,2.0,2.4,3.9999999999999942,86.67999999999999,30.2,30.2,52.7
Anaheim Ducks,2015-03-11,0,3,6,33.3,66.7,32.0,23.0,49.2,Calgary Flames,@,1.2,1.4,1.05,2.6,2.8,2.0,2.2,3.9999999999999942,86.67999999999999,29.8,29.0,52.739999999999995
Anaheim Ducks,2015-03-13,2,2,1,0.0,80.0,24.0,33.0,40.4,Minnesota Wild,@,0.8,1.2,1.05,2.6,2.5,3.0,2.5,10.659999999999993,86.67999999999999,31.8,25.6,52.279999999999994
Anaheim Ducks,2015-03-15,2,4,2,33.3,66.7,28.0,27.0,55.4,Nashville Predators,vs,0.8,1.2,1.15,2.2,2.5,3.0,2.5,6.659999999999994,82.67999999999999,29.6,26.2,51.2
Anaheim Ducks,2015-03-18,2,3,2,0.0,66.7,26.0,31.0,62.1,Los Angeles Kings,vs,0.8,1.2,1.15,2.4,2.6,3.2,2.4,13.319999999999993,82.68,28.6,24.0,51.48
Anaheim Ducks,2015-03-20,2,3,2,0.0,100.0,40.0,24.0,46.9,Colorado Avalanche,vs,1.2,1.4,1.15,2.6,2.9,2.6,2.3,13.319999999999993,76.02000000000001,28.0,26.0,53.02
Anaheim Ducks,2015-03-22,0,2,7,0.0,50.0,38.0,29.0,58.7,New York Rangers,@,1.6,1.4,1.2,3.0,2.8,2.6,2.3,13.319999999999993,76.02000000000001,30.0,27.6,50.8
Anaheim Ducks,2015-03-24,0,3,5,20.0,66.7,40.0,27.0,48.0,Columbus Blue Jackets,@,1.6,1.2,1.2,2.8,2.7,2.8,2.9,6.659999999999994,72.67999999999999,31.2,28.8,52.7
Anaheim Ducks,2015-03-26,2,3,2,0.0,50.0,32.0,29.0,54.7,Boston Bruins,@,1.2,1.0,1.2,3.0,2.6,3.6,3.3,10.659999999999993,70.02,34.4,27.6,54.220000000000006
Anaheim Ducks,2015-03-28,2,3,2,20.0,100.0,24.0,31.0,68.2,New York Islanders,@,1.2,1.0,1.2,2.8,2.6,3.6,3.4,3.9999999999999942,66.67999999999999,35.2,28.0,54.08
Anaheim Ducks,2015-03-29,2,2,1,0.0,100.0,25.0,27.0,57.6,New Jersey Devils,@,1.2,1.2,1.3,2.8,2.7,3.6,3.1,7.999999999999995,73.34,34.8,28.0,55.3
Anaheim Ducks,2015-04-01,2,5,1,0.0,100.0,27.0,23.0,51.9,Edmonton Oilers,vs,1.2,1.4,1.4,2.6,2.8,3.4,3.0,7.999999999999995,73.34,31.8,28.6,57.44
Anaheim Ducks,2015-04-03,0,2,4,0.0,75.0,37.0,23.0,48.2,Colorado Avalanche,vs,1.6,1.6,1.4,3.2,3.0,2.2,2.5,7.999999999999995,83.34,29.6,27.4,56.08
Anaheim Ducks,2015-04-08,0,0,4,0.0,66.7,19.0,32.0,46.2,Dallas Stars,vs,1.6,1.4,1.3,3.0,3.0,2.0,2.8,3.9999999999999942,85.0,29.0,26.6,56.120000000000005
Anaheim Ducks,2015-04-11,2,2,1,0.0,100.0,38.0,24.0,48.5,Arizona Coyotes,@,1.2,1.2,1.2,2.4,2.6,2.4,3.0,3.9999999999999942,88.34,26.4,27.2,54.42
Anaheim Ducks,2015-10-10,0,0,2,0.0,100.0,27.0,44.0,55.2,San Jose Sharks,@,1.2,1.2,1.3,2.2,2.5,2.2,2.9,0.0,88.34,29.2,25.8,50.480000000000004
Anaheim Ducks,2015-10-12,1,1,1,0.0,100.0,29.0,25.0,46.3,Vancouver Canucks,vs,0.8,1.0,1.2,1.8,2.2,2.4,2.9,0.0,88.34,29.6,29.2,50.0
Anaheim Ducks,2015-10-14,0,0,4,0.0,83.3,37.0,29.0,56.5,Arizona Coyotes,vs,0.6,1.1,1.15,1.0,2.1,2.4,2.3,0.0,88.34,30.0,29.6,48.88
Anaheim Ducks,2015-10-16,0,0,3,0.0,100.0,35.0,25.0,50.8,Colorado Avalanche,vs,0.6,1.1,1.05,0.6,1.8,2.4,2.2,0.0,90.0,30.0,30.8,50.54
Anaheim Ducks,2015-10-18,2,4,1,0.0,100.0,22.0,35.0,47.1,Minnesota Wild,vs,0.6,0.9,0.95,0.6,1.5,2.2,2.3,0.0,96.66,33.2,29.4,51.46
