team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Calgary Flames,2007-02-03,2,4,3,12.5,100.0,42.0,28.0,54.7,Vancouver Canucks,vs,1.6,1.4,1.35,3.6,3.6,1.6,2.3,28.659999999999997,85.84,25.2,34.2,46.88
Calgary Flames,2007-02-06,1,2,2,25.0,71.4,26.0,30.0,44.4,Chicago Blackhawks,vs,1.6,1.4,1.35,3.6,3.3,2.2,2.3,27.159999999999997,85.84,29.0,33.4,50.2
Calgary Flames,2007-02-08,0,1,2,25.0,100.0,25.0,31.0,42.3,Columbus Blue Jackets,@,1.6,1.3,1.4,3.8,3.2,2.4,2.4,25.499999999999996,86.78,29.4,31.2,48.58
Calgary Flames,2007-02-10,1,2,2,40.0,100.0,25.0,34.0,44.6,Buffalo Sabres,@,1.4,1.3,1.4,3.4,3.0,2.0,2.1,20.499999999999996,89.28,30.0,29.4,48.36
Calgary Flames,2007-02-11,0,4,7,0.0,83.3,20.0,50.0,37.3,Detroit Red Wings,@,1.2,1.4,1.4,3.0,3.0,2.2,1.9,28.5,94.28,28.4,29.0,46.4
Calgary Flames,2007-02-13,2,4,1,50.0,100.0,27.0,22.0,47.6,Atlanta Thrashers,vs,0.8,1.2,1.3,2.6,3.1,3.2,2.4,20.499999999999996,90.94000000000001,27.6,34.6,44.66
Calgary Flames,2007-02-15,0,5,7,0.0,33.3,29.0,36.0,54.6,Colorado Avalanche,vs,0.8,1.2,1.3,2.6,3.1,2.8,2.5,28.0,90.94000000000001,24.6,33.4,43.239999999999995
Calgary Flames,2007-02-17,2,5,2,33.3,100.0,30.0,26.0,44.0,Colorado Avalanche,vs,0.6,1.1,1.3,3.2,3.5,3.8,3.1,22.999999999999996,83.32,25.2,34.6,45.28
Calgary Flames,2007-02-20,0,3,4,33.3,40.0,36.0,32.0,50.7,Colorado Avalanche,@,1.0,1.2,1.3,4.0,3.7,3.8,2.9,24.659999999999997,83.32,26.2,33.6,45.620000000000005
Calgary Flames,2007-02-22,1,2,3,25.0,100.0,31.0,22.0,48.0,Phoenix Coyotes,@,0.8,1.0,1.2,4.2,3.6,4.2,3.2,23.319999999999997,71.32,28.4,33.2,46.839999999999996
Calgary Flames,2007-02-24,2,7,4,50.0,85.7,23.0,37.0,40.0,San Jose Sharks,vs,1.0,0.9,1.15,3.8,3.2,3.4,3.3,28.319999999999993,74.66,30.6,27.6,48.980000000000004
Calgary Flames,2007-02-26,2,5,2,40.0,50.0,33.0,32.0,52.7,Phoenix Coyotes,vs,1.0,0.9,1.15,4.4,3.5,4.0,3.4,28.319999999999993,71.8,29.8,30.6,47.46
Calgary Flames,2007-02-28,2,1,1,0.0,75.0,27.0,29.0,38.6,Minnesota Wild,vs,1.4,1.0,1.15,4.4,3.8,3.0,3.4,36.31999999999999,75.14000000000001,30.6,29.8,47.08
Calgary Flames,2007-03-03,2,4,2,0.0,100.0,35.0,34.0,36.1,Edmonton Oilers,@,1.4,1.2,1.25,3.6,3.8,2.8,3.3,29.65999999999999,70.14000000000001,30.0,30.4,46.0
Calgary Flames,2007-03-06,2,4,2,14.3,100.0,32.0,19.0,48.2,St. Louis Blues,@,1.8,1.3,1.35,3.8,4.0,2.4,3.3,22.999999999999996,82.14000000000001,29.8,30.8,43.08
Calgary Flames,2007-03-08,0,3,6,0.0,71.4,31.0,36.0,37.1,Nashville Predators,@,2.0,1.5,1.35,4.2,4.0,2.2,2.8,20.859999999999996,82.14000000000001,30.0,30.2,43.120000000000005
Calgary Flames,2007-03-10,1,2,3,0.0,66.7,27.0,30.0,55.4,Tampa Bay Lightning,vs,1.6,1.3,1.25,3.4,3.9,2.6,3.3,10.859999999999996,79.28,31.6,30.0,42.540000000000006
Calgary Flames,2007-03-12,2,4,4,40.0,100.0,34.0,33.0,43.9,St. Louis Blues,vs,1.4,1.4,1.25,2.8,3.6,2.8,2.9,2.859999999999997,82.61999999999999,30.4,29.6,43.08
Calgary Flames,2007-03-14,0,2,3,66.7,66.7,19.0,42.0,51.6,Colorado Avalanche,@,1.4,1.4,1.3,3.4,3.5,3.4,3.1,10.859999999999996,87.62,31.8,30.4,44.14
Calgary Flames,2007-03-15,0,2,4,16.7,75.0,32.0,27.0,44.1,Dallas Stars,@,1.0,1.4,1.2,3.0,3.4,3.6,3.0,24.199999999999996,80.96000000000001,28.6,32.0,47.24
Calgary Flames,2007-03-17,0,2,4,0.0,80.0,21.0,26.0,50.0,Minnesota Wild,vs,0.6,1.3,1.1,2.6,3.4,4.0,3.1,24.68,75.96000000000001,28.6,33.6,46.42
Calgary Flames,2007-03-20,2,2,1,40.0,100.0,23.0,31.0,55.3,Detroit Red Wings,vs,0.6,1.1,1.0,2.4,2.9,3.6,3.1,24.68,77.67999999999999,26.6,31.6,49.0
Calgary Flames,2007-03-22,2,3,2,20.0,80.0,28.0,25.0,46.0,Nashville Predators,vs,0.8,1.1,1.05,2.4,2.6,3.2,3.0,32.67999999999999,84.34,25.8,31.8,48.98
Calgary Flames,2007-03-25,2,3,2,0.0,100.0,30.0,31.0,58.0,Chicago Blackhawks,@,0.8,1.1,1.15,2.2,2.8,2.8,3.1,28.679999999999996,80.34,24.6,30.2,49.4
Calgary Flames,2007-03-27,2,0,0,0.0,100.0,24.0,38.0,44.6,Minnesota Wild,@,1.2,1.1,1.2,2.4,2.7,2.6,3.1,15.339999999999998,87.0,26.8,28.0,50.67999999999999
Calgary Flames,2007-03-29,2,4,2,50.0,60.0,19.0,25.0,55.4,Minnesota Wild,@,1.6,1.1,1.3,2.0,2.3,1.8,2.9,11.999999999999996,92.0,25.2,30.2,50.78
Calgary Flames,2007-03-31,2,3,2,0.0,87.5,18.0,34.0,50.0,Vancouver Canucks,@,2.0,1.3,1.3,2.4,2.4,1.4,2.5,21.999999999999996,88.0,24.8,30.0,51.86
Calgary Flames,2007-04-03,0,3,4,33.3,60.0,21.0,23.0,54.7,Colorado Avalanche,vs,2.0,1.4,1.4,2.6,2.5,1.6,2.4,13.999999999999996,85.5,23.8,30.6,50.8
Calgary Flames,2007-04-05,0,3,4,20.0,100.0,32.0,42.0,47.7,San Jose Sharks,@,1.6,1.2,1.3,2.6,2.4,2.0,2.4,16.659999999999997,81.5,22.4,30.2,52.54
Calgary Flames,2007-04-07,0,2,3,0.0,66.7,30.0,29.0,55.9,Edmonton Oilers,vs,1.2,1.2,1.3,2.6,2.5,2.4,2.5,20.659999999999997,81.5,22.8,32.4,50.48
Calgary Flames,2007-04-08,0,3,6,0.0,80.0,32.0,32.0,47.9,Colorado Avalanche,@,0.8,1.2,1.25,3.0,2.5,3.0,2.4,20.659999999999997,74.84,24.0,30.6,52.739999999999995
Calgary Flames,2007-10-04,0,2,3,40.0,85.7,26.0,26.0,38.5,Philadelphia Flyers,vs,0.4,1.2,1.15,2.8,2.6,3.8,2.6,10.659999999999997,78.84,26.6,32.0,51.24000000000001
Calgary Flames,2007-10-06,1,3,4,16.7,50.0,29.0,31.0,67.7,Vancouver Canucks,vs,0.0,1.0,1.05,2.6,2.6,4.0,2.8,18.659999999999997,78.48,28.2,30.4,48.940000000000005
Calgary Flames,2007-10-10,0,2,4,0.0,33.3,21.0,28.0,51.8,Detroit Red Wings,@,0.2,0.9,1.0,2.6,2.6,4.0,3.0,15.339999999999998,76.47999999999999,29.8,32.0,51.54
Calgary Flames,2007-10-12,2,3,2,0.0,80.0,26.0,26.0,56.9,Dallas Stars,@,0.2,0.7,0.9,2.4,2.5,4.0,3.2,11.339999999999998,63.14,27.6,29.2,52.36
Calgary Flames,2007-10-13,2,7,4,33.3,75.0,30.0,25.0,49.3,Nashville Predators,@,0.6,0.7,0.9,2.6,2.8,3.8,3.4,11.339999999999998,65.8,26.8,28.6,52.56
Calgary Flames,2007-10-16,1,4,4,0.0,83.3,29.0,35.0,51.4,Colorado Avalanche,@,1.0,0.7,1.0,3.4,3.1,3.4,3.6,17.999999999999996,64.8,26.4,27.2,52.839999999999996
Calgary Flames,2007-10-18,2,4,3,40.0,75.0,29.0,34.0,46.8,Los Angeles Kings,vs,1.2,0.6,1.0,3.8,3.2,3.6,3.8,9.999999999999996,64.32000000000001,27.0,29.0,55.42
Calgary Flames,2007-10-20,2,4,1,28.6,100.0,34.0,18.0,54.2,Edmonton Oilers,vs,1.4,0.8,1.0,4.0,3.3,3.4,3.7,14.659999999999997,69.32000000000001,27.0,29.6,51.239999999999995
Calgary Flames,2007-10-22,0,1,4,0.0,50.0,19.0,20.0,42.6,San Jose Sharks,vs,1.8,1.0,1.1,4.4,3.4,2.8,3.4,20.379999999999995,82.66,29.6,27.6,51.720000000000006
Calgary Flames,2007-10-24,2,5,3,16.7,77.8,24.0,19.0,56.1,Minnesota Wild,vs,1.4,1.0,1.1,4.0,3.3,3.2,3.5,20.379999999999995,76.66,28.2,26.4,48.86
Calgary Flames,2007-10-26,1,2,3,0.0,100.0,41.0,22.0,55.6,Colorado Avalanche,vs,1.4,1.2,1.2,3.6,3.5,3.0,3.2,17.059999999999995,77.22,27.0,25.2,50.220000000000006
Calgary Flames,2007-10-30,2,5,1,28.6,83.3,33.0,40.0,56.7,Nashville Predators,vs,1.4,1.3,1.15,3.2,3.5,2.8,3.2,17.059999999999995,80.55999999999999,29.4,22.6,51.06
Calgary Flames,2007-11-01,0,1,4,0.0,33.3,27.0,26.0,38.0,Detroit Red Wings,vs,1.4,1.4,1.15,3.4,3.7,2.4,2.9,14.779999999999998,82.22,30.2,23.8,53.04
Calgary Flames,2007-11-03,0,1,4,0.0,66.7,24.0,17.0,54.9,Minnesota Wild,@,1.0,1.4,1.05,2.8,3.6,3.0,2.9,9.059999999999997,68.88000000000001,28.8,25.4,49.8
Calgary Flames,2007-11-05,0,1,4,100.0,83.3,24.0,36.0,56.9,Colorado Avalanche,@,1.0,1.2,0.95,2.8,3.4,3.0,3.1,9.059999999999997,72.22,29.8,24.8,52.260000000000005
Calgary Flames,2007-11-08,0,2,3,20.0,80.0,38.0,24.0,53.7,Vancouver Canucks,vs,0.6,1.0,0.85,2.0,2.8,3.2,3.1,25.72,73.32000000000001,29.8,28.2,52.419999999999995
Calgary Flames,2007-11-10,0,2,4,14.3,66.7,39.0,35.0,64.6,Edmonton Oilers,vs,0.4,0.9,0.75,2.0,2.6,3.2,3.0,29.71999999999999,69.32000000000001,29.2,28.6,52.04
Calgary Flames,2007-11-13,2,3,2,20.0,80.0,28.0,28.0,42.1,Minnesota Wild,vs,0.0,0.7,0.75,1.4,2.4,3.8,3.1,26.859999999999996,66.0,30.4,27.6,53.620000000000005
Calgary Flames,2007-11-17,2,3,1,0.0,100.0,27.0,16.0,47.8,Edmonton Oilers,@,0.4,0.7,0.85,1.8,2.3,3.4,3.2,30.859999999999996,75.34,30.6,28.0,54.44
Calgary Flames,2007-11-18,0,1,4,0.0,75.0,30.0,21.0,44.0,Vancouver Canucks,@,0.8,0.9,0.95,2.2,2.5,2.8,2.9,30.859999999999996,82.0,31.2,27.8,53.019999999999996
Calgary Flames,2007-11-20,2,4,1,0.0,100.0,15.0,21.0,48.8,Colorado Avalanche,vs,0.8,0.7,0.95,2.2,2.1,2.8,3.0,10.859999999999996,80.34,32.4,24.8,50.44
Calgary Flames,2007-11-22,0,1,2,20.0,100.0,31.0,14.0,56.1,Chicago Blackhawks,vs,1.2,0.8,1.05,2.6,2.3,2.4,2.8,6.859999999999997,84.34,27.8,24.2,49.459999999999994
Calgary Flames,2007-11-24,2,5,2,0.0,100.0,32.0,23.0,58.2,Colorado Avalanche,@,1.2,0.6,1.0,2.4,1.9,2.0,2.9,7.999999999999997,91.0,26.2,20.0,47.760000000000005
Calgary Flames,2007-11-25,0,0,3,0.0,50.0,24.0,18.0,36.2,St. Louis Blues,@,1.2,0.8,1.1,2.8,2.3,2.0,2.7,3.9999999999999973,95.0,27.0,19.0,50.980000000000004
Calgary Flames,2007-11-27,0,3,5,20.0,85.7,22.0,35.0,52.3,Detroit Red Wings,@,0.8,0.8,1.0,2.2,2.2,2.4,2.6,3.9999999999999973,85.0,26.4,19.4,48.660000000000004
Calgary Flames,2007-11-29,0,1,4,16.7,0.0,39.0,26.0,53.7,Anaheim Ducks,vs,0.8,0.8,0.9,2.6,2.4,2.6,2.7,7.999999999999997,87.14,24.8,22.2,50.32
Calgary Flames,2007-12-01,1,3,4,20.0,66.7,36.0,26.0,44.4,Columbus Blue Jackets,vs,0.4,0.8,0.85,2.0,2.3,3.2,2.8,11.339999999999998,67.14,29.6,23.2,51.3
Calgary Flames,2007-12-04,2,3,1,0.0,100.0,37.0,22.0,53.3,St. Louis Blues,vs,0.6,0.9,0.8,2.4,2.4,3.6,2.8,11.339999999999998,60.48,30.6,25.6,48.959999999999994
Calgary Flames,2007-12-06,1,2,2,33.3,80.0,28.0,35.0,49.2,Pittsburgh Penguins,vs,0.6,0.9,0.8,2.0,2.4,3.4,2.7,11.339999999999998,60.48,31.6,25.4,47.980000000000004
Calgary Flames,2007-12-09,2,3,2,20.0,100.0,29.0,37.0,44.6,Chicago Blackhawks,@,0.8,0.8,0.85,2.4,2.3,3.2,2.8,17.999999999999996,66.47999999999999,32.4,28.8,50.58
Calgary Flames,2007-12-11,2,1,1,0.0,100.0,35.0,33.0,45.0,Florida Panthers,@,1.2,1.0,0.85,2.4,2.5,2.6,2.6,17.999999999999996,69.34,33.8,29.2,49.04
Calgary Flames,2007-12-13,2,9,6,50.0,60.0,32.0,31.0,44.4,Tampa Bay Lightning,@,1.6,1.0,0.9,2.4,2.2,2.0,2.6,14.659999999999997,89.34,33.0,30.6,47.3
Calgary Flames,2007-12-14,2,4,3,33.3,87.5,21.0,36.0,48.6,Carolina Hurricanes,@,1.8,1.2,0.9,3.6,3.0,2.4,3.0,20.659999999999997,88.0,32.2,31.6,47.3
Calgary Flames,2007-12-16,2,5,3,50.0,100.0,21.0,17.0,49.1,St. Louis Blues,@,1.8,1.2,1.0,3.8,2.9,2.8,3.1,27.319999999999993,85.5,29.0,34.4,46.36
Calgary Flames,2007-12-18,2,3,1,16.7,100.0,23.0,37.0,40.0,Columbus Blue Jackets,@,2.0,1.4,1.1,4.4,3.4,3.0,3.1,30.659999999999997,89.5,27.6,30.8,46.34
Calgary Flames,2007-12-21,1,2,3,0.0,100.0,24.0,23.0,49.2,Dallas Stars,vs,2.0,1.6,1.2,4.4,3.4,2.8,2.7,29.999999999999993,89.5,26.4,30.8,45.42
Calgary Flames,2007-12-23,1,0,1,0.0,100.0,30.0,22.0,51.1,New Jersey Devils,vs,1.8,1.7,1.25,4.6,3.5,3.2,2.6,29.999999999999993,89.5,24.2,28.8,46.260000000000005
Calgary Flames,2007-12-27,0,3,5,40.0,60.0,32.0,20.0,56.9,Vancouver Canucks,@,1.6,1.7,1.3,2.8,3.2,2.2,2.3,19.999999999999996,97.5,23.8,27.0,47.6
Calgary Flames,2007-12-29,2,5,3,16.7,50.0,35.0,32.0,46.6,Anaheim Ducks,vs,1.2,1.5,1.2,2.6,3.2,2.6,2.7,21.339999999999996,92.0,26.0,23.8,49.26
Calgary Flames,2007-12-31,2,2,1,0.0,100.0,20.0,25.0,53.1,Vancouver Canucks,vs,1.2,1.6,1.2,2.6,3.5,2.6,2.8,14.679999999999998,82.0,28.8,26.8,48.760000000000005
Calgary Flames,2008-01-02,2,4,3,20.0,100.0,22.0,32.0,46.4,New York Rangers,vs,1.2,1.6,1.3,2.4,3.4,2.6,2.7,11.339999999999998,82.0,28.2,24.4,51.379999999999995
Calgary Flames,2008-01-03,2,3,2,0.0,80.0,20.0,36.0,44.2,San Jose Sharks,@,1.4,1.6,1.3,2.8,3.7,2.6,2.9,15.339999999999998,82.0,27.8,26.2,50.82000000000001
Calgary Flames,2008-01-05,2,6,4,60.0,87.5,27.0,34.0,50.0,Los Angeles Kings,@,1.6,1.6,1.4,3.4,3.1,2.8,2.5,15.339999999999998,78.0,25.8,29.0,49.44
Calgary Flames,2008-01-08,0,1,3,20.0,75.0,31.0,31.0,59.0,Phoenix Coyotes,vs,2.0,1.6,1.4,4.0,3.3,2.6,2.6,19.339999999999996,83.5,24.8,31.8,48.06
Calgary Flames,2008-01-11,1,4,4,0.0,100.0,42.0,25.0,50.8,New York Islanders,vs,1.6,1.4,1.4,3.2,2.9,2.6,2.6,19.999999999999996,88.5,24.0,31.6,50.54
Calgary Flames,2008-01-13,0,1,2,0.0,0.0,28.0,31.0,35.4,Edmonton Oilers,@,1.4,1.3,1.45,3.6,3.0,3.2,2.9,19.999999999999996,88.5,28.4,31.6,50.08
Calgary Flames,2008-01-15,0,0,3,0.0,83.3,22.0,38.0,36.8,Nashville Predators,@,1.0,1.2,1.45,3.0,2.9,3.0,2.8,15.999999999999996,68.5,29.6,31.4,47.88
Calgary Flames,2008-01-16,2,2,2,25.0,71.4,31.0,31.0,42.4,Minnesota Wild,@,0.6,1.1,1.4,2.4,2.9,3.2,3.0,15.999999999999996,69.16,30.0,31.8,46.4
Calgary Flames,2008-01-18,2,6,1,20.0,100.0,35.0,38.0,43.3,Los Angeles Kings,vs,0.6,1.3,1.4,1.6,2.8,2.8,2.7,8.999999999999996,65.94,30.8,31.2,44.879999999999995
Calgary Flames,2008-01-22,2,2,1,0.0,100.0,37.0,24.0,48.0,Minnesota Wild,vs,1.0,1.3,1.45,2.6,2.9,2.4,2.5,8.999999999999996,70.94,31.6,32.6,41.739999999999995
Calgary Flames,2008-01-30,2,5,4,33.3,75.0,29.0,31.0,54.6,San Jose Sharks,vs,1.2,1.3,1.45,2.2,2.9,1.8,2.5,8.999999999999996,70.94,30.6,32.4,41.17999999999999
Calgary Flames,2008-02-02,0,1,2,0.0,100.0,32.0,24.0,58.5,Dallas Stars,vs,1.6,1.3,1.45,3.0,3.0,2.2,2.6,15.659999999999997,85.94,30.8,32.4,45.019999999999996
Calgary Flames,2008-02-04,0,0,5,0.0,62.5,24.0,28.0,39.6,Edmonton Oilers,@,1.6,1.1,1.35,3.2,2.8,2.0,2.6,15.659999999999997,89.28,32.8,29.6,49.36
Calgary Flames,2008-02-05,2,3,3,50.0,80.0,38.0,23.0,51.8,Phoenix Coyotes,vs,1.2,0.9,1.25,2.8,2.2,2.6,2.7,10.659999999999997,87.5,31.4,29.0,48.8
Calgary Flames,2008-02-07,0,1,3,0.0,100.0,27.0,28.0,48.2,Chicago Blackhawks,vs,1.2,1.1,1.25,2.2,2.4,3.0,2.7,16.659999999999997,83.5,32.0,26.0,50.5
Calgary Flames,2008-02-09,2,4,1,25.0,100.0,30.0,15.0,50.0,Edmonton Oilers,vs,0.8,1.0,1.15,2.0,2.1,3.4,2.6,16.659999999999997,83.5,30.0,26.8,50.54
Calgary Flames,2008-02-12,2,4,3,33.3,85.7,18.0,43.0,49.2,San Jose Sharks,@,0.8,1.2,1.2,1.8,2.4,2.8,2.5,14.999999999999996,88.5,30.2,23.6,49.620000000000005
Calgary Flames,2008-02-15,0,3,6,33.3,75.0,42.0,25.0,48.4,Los Angeles Kings,@,1.2,1.4,1.25,2.4,2.8,3.0,2.5,21.659999999999997,85.64000000000001,27.4,27.4,47.760000000000005
Calgary Flames,2008-02-17,0,2,4,33.3,66.7,25.0,36.0,49.3,Anaheim Ducks,@,1.2,1.2,1.25,3.0,2.9,3.2,2.9,28.319999999999993,88.14000000000001,31.0,26.8,49.519999999999996
Calgary Flames,2008-02-19,2,4,1,20.0,80.0,35.0,25.0,48.6,Phoenix Coyotes,@,0.8,1.0,1.15,2.8,2.5,3.4,3.2,24.979999999999997,85.48,28.4,29.4,49.019999999999996
Calgary Flames,2008-02-20,2,3,2,25.0,75.0,18.0,31.0,47.3,Dallas Stars,@,1.2,1.0,1.15,3.4,2.7,3.0,3.2,28.979999999999997,81.48,30.0,28.8,49.1
Calgary Flames,2008-02-22,2,1,0,0.0,100.0,26.0,38.0,42.3,Detroit Red Wings,vs,1.2,1.0,1.15,3.2,2.5,3.2,3.0,28.979999999999997,76.48,27.6,32.0,48.559999999999995
Calgary Flames,2008-02-24,2,2,1,25.0,83.3,16.0,39.0,39.6,Minnesota Wild,@,1.2,1.2,1.15,2.6,2.5,2.6,2.8,22.319999999999997,79.34,29.2,31.0,47.17999999999999
Calgary Flames,2008-02-26,1,2,3,0.0,60.0,29.0,34.0,55.2,Colorado Avalanche,vs,1.6,1.4,1.15,2.4,2.7,1.6,2.4,20.659999999999997,81.0,24.0,33.8,45.42
Calgary Flames,2008-02-29,0,1,3,20.0,71.4,23.0,25.0,43.6,Anaheim Ducks,@,1.8,1.3,1.2,2.4,2.6,1.4,2.4,13.999999999999996,79.66,24.8,33.4,46.6
Calgary Flames,2008-03-01,2,3,1,14.3,100.0,28.0,17.0,49.1,Phoenix Coyotes,@,1.4,1.3,1.15,1.8,2.6,1.8,2.4,13.999999999999996,77.94,22.4,33.4,45.6
Calgary Flames,2008-03-04,2,1,0,0.0,100.0,19.0,39.0,58.3,Columbus Blue Jackets,vs,1.4,1.3,1.25,1.8,2.5,1.6,2.4,11.859999999999996,82.94,24.4,30.6,45.96
Calgary Flames,2008-03-07,1,1,2,0.0,100.0,30.0,36.0,44.1,Nashville Predators,vs,1.4,1.3,1.35,1.8,2.2,1.6,2.1,11.859999999999996,82.94,23.0,30.8,49.16
Calgary Flames,2008-03-10,2,7,3,20.0,83.3,30.0,32.0,46.3,St. Louis Blues,vs,1.2,1.4,1.3,1.6,2.0,1.8,1.7,6.859999999999997,86.28,25.8,30.2,50.06
Calgary Flames,2008-03-12,0,2,3,50.0,71.4,26.0,34.0,44.9,Washington Capitals,@,1.4,1.6,1.3,2.6,2.5,1.8,1.6,10.859999999999996,90.94,26.0,29.8,48.28
Calgary Flames,2008-03-13,0,4,6,0.0,33.3,32.0,32.0,53.1,Atlanta Thrashers,@,1.4,1.4,1.2,2.8,2.3,1.8,1.8,16.859999999999996,90.94,26.6,31.6,48.540000000000006
Calgary Flames,2008-03-16,2,4,2,33.3,83.3,27.0,36.0,44.4,Chicago Blackhawks,@,1.0,1.2,1.1,3.0,2.4,2.8,2.2,13.999999999999996,77.6,27.4,34.6,49.339999999999996
Calgary Flames,2008-03-18,0,0,3,0.0,100.0,18.0,38.0,45.3,Columbus Blue Jackets,@,1.0,1.2,1.2,3.6,2.7,3.2,2.4,20.659999999999997,74.26,29.0,34.0,46.56
Calgary Flames,2008-03-20,2,2,1,50.0,100.0,28.0,16.0,59.3,Colorado Avalanche,vs,0.8,1.0,1.2,3.4,2.5,3.4,2.6,20.659999999999997,74.26,26.6,34.4,46.8
Calgary Flames,2008-03-22,2,5,4,0.0,100.0,31.0,33.0,57.7,Minnesota Wild,vs,0.8,1.1,1.2,2.4,2.5,3.0,2.4,26.659999999999997,77.6,26.2,31.2,49.4
Calgary Flames,2008-03-24,0,0,2,0.0,80.0,23.0,25.0,45.5,Colorado Avalanche,@,1.2,1.3,1.3,3.0,2.9,3.2,2.5,16.659999999999997,83.32000000000001,27.2,31.0,51.96
Calgary Flames,2008-03-25,2,3,2,28.6,80.0,40.0,34.0,57.6,Vancouver Canucks,vs,1.2,1.1,1.2,2.2,2.6,2.4,2.6,16.659999999999997,92.66,25.4,29.6,50.44
Calgary Flames,2008-03-29,0,1,2,0.0,66.7,32.0,21.0,50.0,Edmonton Oilers,vs,1.2,1.1,1.2,2.0,2.8,2.4,2.8,15.719999999999999,92.0,28.0,29.2,53.08
Calgary Flames,2008-03-30,0,2,6,16.7,90.0,29.0,33.0,40.3,Vancouver Canucks,@,1.2,1.0,1.2,2.2,2.8,2.2,2.8,15.719999999999999,85.34,30.8,25.8,54.02
Calgary Flames,2008-04-01,2,3,2,33.3,100.0,17.0,30.0,60.8,Edmonton Oilers,@,0.8,0.8,1.2,2.2,2.3,3.2,3.1,9.059999999999997,83.34,31.0,29.2,50.22
Calgary Flames,2008-04-03,0,1,3,33.3,66.7,27.0,26.0,50.0,Minnesota Wild,@,0.8,1.0,1.2,1.8,2.4,2.8,3.0,15.719999999999995,83.34,28.2,28.6,50.839999999999996
Calgary Flames,2008-04-05,2,7,1,0.0,100.0,28.0,28.0,47.2,Vancouver Canucks,@,0.8,1.0,1.1,2.0,2.1,3.0,2.7,22.379999999999995,80.67999999999999,29.0,28.8,51.739999999999995
Calgary Flames,2008-10-09,0,0,6,0.0,88.9,25.0,23.0,52.4,Vancouver Canucks,@,0.8,1.0,1.1,2.8,2.4,2.8,2.6,16.659999999999997,84.67999999999999,26.6,27.6,49.66
Calgary Flames,2008-10-11,1,4,5,0.0,100.0,29.0,34.0,51.4,Vancouver Canucks,vs,0.8,1.0,1.0,2.6,2.4,3.6,2.9,16.659999999999997,89.12,25.2,28.0,50.14
Calgary Flames,2008-10-14,2,5,4,42.9,66.7,35.0,29.0,57.1,Colorado Avalanche,vs,1.0,0.9,1.0,3.0,2.6,3.4,3.3,13.319999999999997,91.12,25.2,28.2,52.36
Calgary Flames,2008-10-17,0,3,4,33.3,50.0,29.0,35.0,44.2,Edmonton Oilers,vs,1.0,0.9,1.1,3.4,2.6,3.8,3.3,15.239999999999998,84.46000000000001,28.8,28.0,51.61999999999999
Calgary Flames,2008-10-18,0,2,3,28.6,100.0,33.0,27.0,40.4,Edmonton Oilers,@,1.0,0.9,1.0,3.8,2.9,4.0,3.5,15.239999999999998,81.12,29.2,29.8,50.459999999999994
Calgary Flames,2008-10-21,2,2,1,11.1,100.0,28.0,31.0,57.5,Washington Capitals,vs,0.6,0.7,0.9,2.8,2.8,4.4,3.6,20.959999999999997,81.12,30.2,29.6,49.1
Calgary Flames,2008-10-23,2,5,3,20.0,88.9,27.0,38.0,56.1,Nashville Predators,@,1.0,0.9,0.95,3.2,2.9,3.4,3.5,23.179999999999996,83.34,30.8,31.2,50.12
Calgary Flames,2008-10-25,2,4,1,66.7,100.0,36.0,24.0,58.0,Phoenix Coyotes,@,1.2,1.1,0.95,3.4,3.2,3.0,3.2,27.179999999999996,81.12,30.4,32.0,51.059999999999995
Calgary Flames,2008-10-28,2,3,0,0.0,100.0,30.0,22.0,60.3,Colorado Avalanche,vs,1.2,1.1,1.05,3.2,3.3,2.4,3.1,31.939999999999998,87.78,30.6,31.0,51.239999999999995
Calgary Flames,2008-10-30,2,3,2,50.0,100.0,38.0,31.0,50.0,Boston Bruins,vs,1.6,1.3,1.15,3.2,3.5,1.6,2.8,25.28,97.78,30.8,28.4,54.46
Calgary Flames,2008-11-01,2,3,2,25.0,83.3,21.0,36.0,38.2,Los Angeles Kings,@,2.0,1.3,1.15,3.4,3.1,1.4,2.9,29.560000000000002,97.78,31.8,29.2,56.379999999999995
Calgary Flames,2008-11-02,0,2,3,16.7,100.0,36.0,37.0,45.5,Anaheim Ducks,@,2.0,1.5,1.25,3.6,3.4,1.6,2.5,32.339999999999996,94.44,30.4,30.2,52.52
Calgary Flames,2008-11-04,0,2,4,0.0,66.7,29.0,22.0,44.8,Phoenix Coyotes,vs,1.6,1.4,1.15,3.0,3.2,1.6,2.3,31.68,96.66,32.2,30.0,50.4
Calgary Flames,2008-11-06,2,7,6,33.3,66.7,29.0,29.0,44.3,Nashville Predators,vs,1.2,1.2,1.05,2.6,2.9,2.2,2.3,18.339999999999996,90.0,30.8,29.6,47.760000000000005
Calgary Flames,2008-11-08,0,1,3,16.7,100.0,23.0,28.0,49.3,Columbus Blue Jackets,@,1.2,1.4,1.15,3.4,3.3,3.4,2.5,24.999999999999996,83.34,30.6,31.0,44.559999999999995
Calgary Flames,2008-11-09,0,1,6,0.0,71.4,23.0,27.0,41.4,Chicago Blackhawks,@,0.8,1.4,1.05,3.0,3.2,3.6,2.5,18.339999999999996,83.34,27.6,30.4,44.42
